Date,Open,High,Low,Close,Adj Close,Volume
2013-06-03,30720.0,31180.0,30560.0,30640.0,23772.353515625,10309450
2013-06-04,30660.0,30840.0,30420.0,30800.0,23896.48828125,8496600
2013-06-05,30980.0,31060.0,30420.0,30420.0,23601.6640625,13590650
2013-06-07,29500.0,29700.0,28480.0,28540.0,22143.046875,54290800
2013-06-10,28400.0,28860.0,28280.0,28500.0,22112.017578125,26677700
2013-06-11,28220.0,28380.0,27560.0,27780.0,21553.396484375,34613000
2013-06-12,27560.0,28060.0,27240.0,27700.0,21491.328125,22887650
2013-06-13,27600.0,27940.0,27140.0,27140.0,21056.841796875,33509850
2013-06-14,27300.0,27540.0,27140.0,27380.0,21243.05078125,17558350
2013-06-17,27400.0,27560.0,27300.0,27320.0,21196.5,11758450
2013-06-18,27360.0,27740.0,27200.0,27740.0,21522.357421875,11043050
2013-06-19,27640.0,27700.0,27280.0,27380.0,21243.05078125,10270250
2013-06-20,26860.0,26960.0,26520.0,26580.0,20622.361328125,17817950
2013-06-21,25880.0,26660.0,25800.0,26500.0,20560.29296875,27677800
2013-06-24,27000.0,27000.0,26260.0,26260.0,20374.0859375,15847900
2013-06-25,26020.0,26360.0,25760.0,25940.0,20125.8125,20774950
2013-06-26,26020.0,26100.0,24900.0,25220.0,19567.197265625,31751200
2013-06-27,25900.0,26880.0,25720.0,26780.0,20785.775390625,25756150
2013-06-28,27000.0,27000.0,26580.0,26840.0,20832.349609375,20961250
2013-07-01,26680.0,26920.0,26440.0,26520.0,20583.970703125,12825950
2013-07-02,26800.0,27040.0,26600.0,26700.0,20723.681640625,10214450
2013-07-03,26680.0,26780.0,25900.0,26020.0,20195.884765625,12822050
2013-07-04,26040.0,26340.0,25920.0,26340.0,20444.263671875,9042650
2013-07-05,25720.0,26300.0,25200.0,25340.0,19668.0859375,30382800
2013-07-08,25000.0,25160.0,24180.0,24520.0,19031.6328125,26480150
2013-07-09,24600.0,25000.0,24580.0,24740.0,19202.39453125,19694950
2013-07-10,24900.0,25040.0,24740.0,24960.0,19373.15234375,17305650
2013-07-11,25020.0,26240.0,25020.0,26240.0,20366.64453125,20788350
2013-07-12,26400.0,26480.0,26020.0,26240.0,20366.64453125,11391300
2013-07-15,26300.0,26380.0,25700.0,26260.0,20382.16796875,9629600
2013-07-16,26360.0,26420.0,25800.0,25960.0,20149.3125,9300950
2013-07-17,26020.0,26600.0,25720.0,26400.0,20490.833984375,12302300
2013-07-18,26500.0,26500.0,25840.0,25840.0,20056.181640625,15704200
2013-07-19,25760.0,25900.0,25280.0,25460.0,19761.23046875,16271300
2013-07-22,25600.0,25780.0,25300.0,25460.0,19761.23046875,10351150
2013-07-23,25460.0,26140.0,25440.0,26140.0,20289.029296875,11948900
2013-07-24,26140.0,26340.0,25900.0,26300.0,20413.216796875,8772650
2013-07-25,26340.0,26440.0,26160.0,26300.0,20413.216796875,8495650
2013-07-26,26280.0,26380.0,25980.0,26060.0,20226.93359375,13619550
2013-07-29,25820.0,26000.0,25580.0,25660.0,19916.466796875,11821850
2013-07-30,25540.0,25900.0,25540.0,25800.0,20025.12890625,9425350
2013-07-31,25600.0,25800.0,25580.0,25600.0,19869.8984375,12735500
2013-08-01,25700.0,25760.0,25480.0,25600.0,19869.8984375,9058900
2013-08-02,25860.0,26000.0,25640.0,25720.0,19963.041015625,11241350
2013-08-05,25660.0,25660.0,25480.0,25480.0,19776.759765625,8079850
2013-08-06,24900.0,25440.0,24900.0,25080.0,19466.29296875,14493700
2013-08-07,24740.0,24800.0,24440.0,24440.0,18969.544921875,15778100
2013-08-08,24260.0,24700.0,24260.0,24340.0,18891.927734375,17910800
2013-08-09,24580.0,24820.0,24400.0,24600.0,19093.73046875,12080200
2013-08-12,24600.0,24960.0,24500.0,24640.0,19124.77734375,10140600
2013-08-13,24880.0,25800.0,24840.0,25800.0,20025.12890625,20929450
2013-08-14,25780.0,26000.0,25700.0,26000.0,20180.3671875,13005100
2013-08-16,25720.0,26020.0,25640.0,25900.0,20102.74609375,11416600
2013-08-19,25720.0,25920.0,25600.0,25720.0,19963.041015625,6499850
2013-08-20,25920.0,26100.0,25380.0,25380.0,19699.142578125,14230950
2013-08-21,25300.0,25640.0,25120.0,25120.0,19497.341796875,12346050
2013-08-22,25000.0,25340.0,24900.0,25100.0,19481.81640625,11984850
2013-08-23,25600.0,26000.0,25420.0,25900.0,20102.74609375,17203400
2013-08-26,26020.0,26100.0,25920.0,26000.0,20180.3671875,11519650
2013-08-27,26140.0,26180.0,25900.0,26080.0,20242.455078125,9130800
2013-08-28,25680.0,26200.0,25680.0,26180.0,20320.080078125,9492550
2013-08-29,26340.0,26960.0,26280.0,26880.0,20863.3984375,16315000
2013-08-30,27200.0,27360.0,27020.0,27360.0,21235.955078125,17135800
2013-09-02,27360.0,27420.0,27000.0,27020.0,20972.056640625,10081600
2013-09-03,27280.0,27280.0,26520.0,26740.0,20754.732421875,11798500
2013-09-04,26600.0,27080.0,26420.0,26800.0,20801.298828125,10920050
2013-09-05,27400.0,27420.0,27160.0,27300.0,21189.3828125,15100100
2013-09-06,27400.0,27500.0,27160.0,27380.0,21251.4765625,11937950
2013-09-09,27420.0,27500.0,27260.0,27460.0,21313.5703125,9291550
2013-09-10,27380.0,27920.0,27360.0,27920.0,21670.60546875,14717650
2013-09-11,27960.0,28040.0,27700.0,28040.0,21763.748046875,13353000
2013-09-12,28100.0,28480.0,27900.0,28200.0,21887.931640625,21805400
2013-09-13,28180.0,28200.0,27920.0,28120.0,21825.84375,12281500
2013-09-16,28460.0,28500.0,28220.0,28500.0,22120.78515625,11710700
2013-09-17,28400.0,28400.0,27620.0,27720.0,21515.373046875,17181350
2013-09-23,27300.0,27620.0,27060.0,27200.0,21111.765625,24362900
2013-09-24,26840.0,27580.0,26760.0,27460.0,21313.5703125,15138900
2013-09-25,27340.0,27480.0,27020.0,27280.0,21173.857421875,11176450
2013-09-26,27280.0,27440.0,27120.0,27440.0,21298.048828125,10374700
2013-09-27,27500.0,27540.0,27260.0,27320.0,21204.908203125,11613250
2013-09-30,27320.0,27640.0,27200.0,27340.0,21220.431640625,11650900
2013-10-01,27600.0,27660.0,27200.0,27640.0,21453.28125,9773150
2013-10-02,27960.0,28500.0,27800.0,28360.0,22012.1171875,17586350
2013-10-04,28760.0,28840.0,28280.0,28360.0,22012.1171875,15753700
2013-10-07,28740.0,28740.0,28500.0,28720.0,22291.541015625,10228250
2013-10-08,28340.0,28660.0,28340.0,28600.0,22198.400390625,10546000
2013-10-10,28420.0,28640.0,28420.0,28600.0,22198.400390625,13819000
2013-10-11,28800.0,28940.0,28720.0,28860.0,22400.201171875,11254150
2013-10-14,28960.0,28980.0,28760.0,28760.0,22322.587890625,7373700
2013-10-15,29000.0,29140.0,28900.0,29140.0,22617.529296875,10023650
2013-10-16,29380.0,29380.0,28900.0,29000.0,22508.869140625,8010600
2013-10-17,29200.0,29360.0,29080.0,29260.0,22710.67578125,9099350
2013-10-18,29440.0,29500.0,29260.0,29440.0,22850.37890625,7852150
2013-10-21,29500.0,29780.0,29080.0,29280.0,22726.193359375,7126050
2013-10-22,29200.0,29200.0,28680.0,29100.0,22586.48828125,12353250
2013-10-23,29280.0,29280.0,28720.0,28840.0,22384.681640625,8598450
2013-10-24,28620.0,28980.0,28580.0,28980.0,22493.34765625,8915650
2013-10-25,29000.0,29040.0,28660.0,28980.0,22493.34765625,6735300
2013-10-28,29300.0,29700.0,29160.0,29640.0,23005.615234375,11307700
2013-10-29,29800.0,29800.0,29560.0,29800.0,23129.80078125,10334900
2013-10-30,29700.0,30000.0,29680.0,30000.0,23285.037109375,10588400
2013-10-31,29960.0,30040.0,29300.0,29300.0,22741.71875,12647050
2013-11-01,29800.0,30000.0,29360.0,30000.0,23285.037109375,11357700
2013-11-04,29840.0,30040.0,29780.0,29980.0,23269.515625,10887800
2013-11-05,30040.0,30040.0,29440.0,29700.0,23052.185546875,8009300
2013-11-06,29960.0,29960.0,28980.0,29020.0,22524.392578125,12218400
2013-11-07,29020.0,29080.0,28500.0,28740.0,22307.06640625,13006800
2013-11-08,28220.0,28560.0,28140.0,28200.0,21887.931640625,13681350
2013-11-11,28500.0,28680.0,28180.0,28560.0,22167.357421875,8563850
2013-11-12,28800.0,29320.0,28720.0,29120.0,22602.0078125,9784900
2013-11-13,28900.0,28980.0,28380.0,28380.0,22027.650390625,9995200
2013-11-14,29100.0,29100.0,28480.0,28480.0,22105.259765625,10132150
2013-11-15,28680.0,29240.0,28640.0,29240.0,22695.15234375,8339250
2013-11-18,29400.0,29520.0,29300.0,29480.0,22881.427734375,6386800
2013-11-19,29660.0,29780.0,29540.0,29780.0,23114.279296875,8183550
2013-11-20,29460.0,29740.0,29280.0,29400.0,22819.337890625,8178150
2013-11-21,29440.0,29440.0,28640.0,28800.0,22353.634765625,9019800
2013-11-22,28820.0,29120.0,28620.0,29000.0,22508.869140625,8574600
2013-11-25,29020.0,29440.0,29020.0,29300.0,22741.71875,6615300
2013-11-26,29160.0,29580.0,29100.0,29580.0,22959.041015625,8586250
2013-11-27,29340.0,29520.0,29200.0,29400.0,22819.337890625,9351700
2013-11-28,29600.0,29880.0,29580.0,29880.0,23191.89453125,10644900
2013-11-29,29980.0,29980.0,29700.0,29880.0,23191.89453125,6752200
2013-12-02,30000.0,30060.0,29340.0,29340.0,22772.76171875,7487800
2013-12-03,29280.0,29560.0,29140.0,29220.0,22679.62109375,7798600
2013-12-04,29000.0,29060.0,28620.0,28640.0,22229.44140625,10844000
2013-12-05,28660.0,28920.0,28440.0,28800.0,22353.634765625,10479650
2013-12-06,29080.0,29080.0,28560.0,28560.0,22167.357421875,9147450
2013-12-09,28800.0,29080.0,28800.0,29080.0,22570.962890625,6996900
2013-12-10,28820.0,29020.0,28620.0,28800.0,22353.634765625,7755600
2013-12-11,28520.0,28880.0,28320.0,28400.0,22043.171875,10629150
2013-12-12,27920.0,28200.0,27920.0,28200.0,21887.931640625,14962050
2013-12-13,28200.0,28220.0,27800.0,27800.0,21577.46484375,10053250
2013-12-16,27820.0,28080.0,27660.0,28000.0,21732.703125,8954400
2013-12-17,28340.0,28340.0,27860.0,27900.0,21655.0859375,7762400
2013-12-18,28100.0,28200.0,27880.0,28020.0,21748.220703125,10899200
2013-12-19,28360.0,28680.0,28360.0,28540.0,22151.83203125,10552400
2013-12-20,28260.0,28540.0,28260.0,28540.0,22151.83203125,8407400
2013-12-23,28740.0,28760.0,28580.0,28660.0,22244.9765625,10639200
2013-12-24,28600.0,28640.0,28300.0,28300.0,21965.5546875,10980350
2013-12-26,28160.0,28300.0,28020.0,28160.0,21856.884765625,12307800
2013-12-27,28200.0,28220.0,27900.0,27920.0,21885.107421875,10510000
2013-12-30,27920.0,27940.0,27200.0,27440.0,21508.857421875,16908100
2014-01-02,26960.0,27100.0,26040.0,26180.0,20521.208984375,31025000
2014-01-03,26000.0,26220.0,25740.0,25920.0,20317.408203125,26496600
2014-01-06,26060.0,26400.0,25920.0,26140.0,20489.853515625,19735800
2014-01-07,26000.0,26360.0,25900.0,26080.0,20442.8203125,19763200
2014-01-08,26000.0,26080.0,25740.0,25820.0,20239.021484375,20474650
2014-01-09,26140.0,26140.0,25500.0,25500.0,19988.1875,21250950
2014-01-10,25500.0,25720.0,25440.0,25440.0,19941.158203125,18189150
2014-01-13,25660.0,25940.0,25460.0,25900.0,20301.7265625,16449350
2014-01-14,25940.0,26600.0,25800.0,26260.0,20583.91015625,14716650
2014-01-15,26600.0,26620.0,25960.0,25980.0,20364.44140625,11747450
2014-01-16,26000.0,26200.0,25860.0,26020.0,20395.7890625,9752450
2014-01-17,26020.0,26300.0,25840.0,25840.0,20254.701171875,12774250
2014-01-20,26100.0,26380.0,25920.0,26320.0,20630.943359375,8682800
2014-01-21,26300.0,26540.0,26220.0,26480.0,20756.359375,7562300
2014-01-22,26280.0,26560.0,26240.0,26560.0,20819.0703125,10826500
2014-01-23,26320.0,26440.0,25980.0,25980.0,20364.44140625,10336950
2014-01-24,26000.0,26360.0,25820.0,26140.0,20489.853515625,14001750
2014-01-27,25860.0,26080.0,25700.0,25840.0,20254.701171875,13346300
2014-01-28,25460.0,25860.0,25460.0,25660.0,20113.60546875,11701350
2014-01-29,25600.0,25760.0,25540.0,25600.0,20066.578125,19181850
2014-02-03,25720.0,25760.0,25420.0,25440.0,19941.158203125,16259200
2014-02-04,25260.0,25260.0,24980.0,24980.0,19580.580078125,16033000
2014-02-05,24900.0,25100.0,24680.0,24740.0,19392.462890625,14926650
2014-02-06,24900.0,25340.0,24800.0,25180.0,19737.359375,15197450
2014-02-07,25500.0,25580.0,25260.0,25500.0,19988.1875,9943600
2014-02-10,25420.0,25620.0,25240.0,25540.0,20019.5390625,7799650
2014-02-11,25620.0,26300.0,25440.0,26220.0,20552.56640625,12684000
2014-02-12,26620.0,26620.0,26100.0,26140.0,20489.853515625,10027400
2014-02-13,26000.0,26400.0,25800.0,25960.0,20348.7578125,5838450
2014-02-14,25920.0,26160.0,25840.0,26020.0,20395.7890625,6220750
2014-02-17,25840.0,26120.0,25600.0,25700.0,20144.958984375,9386650
2014-02-18,25700.0,25980.0,25640.0,25900.0,20301.7265625,5910650
2014-02-19,26000.0,26000.0,25600.0,25800.0,20223.34375,6179750
2014-02-20,25800.0,25920.0,25620.0,25720.0,20160.634765625,9543300
2014-02-21,26660.0,26660.0,26000.0,26600.0,20850.41796875,14346200
2014-02-24,26680.0,26900.0,26420.0,26560.0,20819.0703125,7425050
2014-02-25,26640.0,26800.0,26520.0,26680.0,20913.126953125,8785300
2014-02-26,26740.0,26860.0,26500.0,26840.0,21038.546875,12918050
2014-02-27,26700.0,26840.0,26600.0,26820.0,21022.87109375,7891350
2014-02-28,26740.0,26980.0,26640.0,26980.0,21148.291015625,14232350
2014-03-03,26720.0,26800.0,26420.0,26500.0,20772.037109375,12104150
2014-03-04,26400.0,26580.0,26300.0,26300.0,20615.265625,7900150
2014-03-05,26700.0,26820.0,26600.0,26600.0,20850.41796875,7491500
2014-03-06,26580.0,26580.0,26200.0,26520.0,20787.712890625,8616750
2014-03-07,26780.0,26780.0,26580.0,26780.0,20991.51953125,7548650
2014-03-10,26400.0,26600.0,26340.0,26400.0,20693.654296875,8657600
2014-03-11,26400.0,26540.0,26180.0,26440.0,20725.009765625,9079800
2014-03-12,26400.0,26400.0,25860.0,25880.0,20286.052734375,12579250
2014-03-13,25880.0,26260.0,25800.0,25800.0,20223.34375,11750200
2014-03-14,25400.0,25700.0,25400.0,25500.0,19988.1875,10836800
2014-03-17,25500.0,25520.0,25160.0,25320.0,19847.099609375,8820000
2014-03-18,25400.0,25660.0,25320.0,25560.0,20035.21484375,11045600
2014-03-19,25600.0,25700.0,25360.0,25380.0,19894.125,7638550
2014-03-20,25400.0,25440.0,25240.0,25240.0,19784.38671875,5939400
2014-03-21,25380.0,25460.0,25240.0,25460.0,19956.83203125,8321300
2014-03-24,25200.0,25480.0,25180.0,25460.0,19956.83203125,7073900
2014-03-25,25380.0,25400.0,24820.0,24940.0,19549.23046875,13625000
2014-03-26,25380.0,25800.0,24960.0,25700.0,20144.958984375,17444700
2014-03-27,25800.0,26660.0,25700.0,26660.0,20897.4609375,20877850
2014-03-28,26400.0,26760.0,26400.0,26700.0,20928.80859375,10648700
2014-03-31,26900.0,26900.0,26440.0,26860.0,21054.2265625,13259850
2014-04-01,26900.0,26900.0,26620.0,26780.0,20991.51953125,11081000
2014-04-02,27000.0,27140.0,26860.0,27140.0,21273.703125,13100050
2014-04-03,27020.0,27900.0,27020.0,27800.0,21791.044921875,19098800
2014-04-04,27540.0,27940.0,27540.0,27600.0,21634.271484375,18400350
2014-04-07,27940.0,27940.0,27480.0,27940.0,21900.7890625,10761750
2014-04-08,27740.0,27980.0,27500.0,27880.0,21853.755859375,10608200
2014-04-09,27880.0,27900.0,27280.0,27420.0,21493.181640625,16061600
2014-04-10,27380.0,27600.0,27200.0,27600.0,21634.271484375,9999200
2014-04-11,27240.0,27360.0,27180.0,27300.0,21399.119140625,10659350
2014-04-14,27300.0,27720.0,27300.0,27400.0,21477.505859375,10586000
2014-04-15,27720.0,27740.0,27380.0,27400.0,21477.505859375,10969800
2014-04-16,27400.0,27840.0,27260.0,27600.0,21634.271484375,9308550
2014-04-17,27520.0,27600.0,27320.0,27400.0,21477.505859375,7241650
2014-04-18,27400.0,27580.0,27400.0,27560.0,21602.91796875,9518350
2014-04-21,27580.0,27720.0,27500.0,27600.0,21634.271484375,3299250
2014-04-22,27480.0,27680.0,27420.0,27500.0,21555.88671875,6084300
2014-04-23,27880.0,27900.0,27640.0,27780.0,21775.365234375,9500750
2014-04-24,28180.0,28180.0,27980.0,28140.0,22057.556640625,10546200
2014-04-25,28400.0,28560.0,27960.0,27980.0,21932.138671875,15269800
2014-04-28,28080.0,28120.0,27640.0,27760.0,21759.689453125,9431450
2014-04-29,27780.0,27900.0,27020.0,27200.0,21320.734375,10909200
2014-04-30,27600.0,27620.0,26520.0,26860.0,21054.2265625,15047300
2014-05-02,27080.0,27180.0,26880.0,26920.0,21101.255859375,14943350
2014-05-07,27000.0,27120.0,26800.0,26880.0,21069.900390625,14189700
2014-05-08,27100.0,27100.0,26880.0,27000.0,21163.962890625,16281900
2014-05-09,27120.0,27160.0,26520.0,26700.0,20928.80859375,13157050
2014-05-12,26720.0,27900.0,26640.0,27760.0,21759.689453125,15944800
2014-05-13,27760.0,28500.0,27760.0,28000.0,21947.81640625,12107400
2014-05-14,28180.0,28300.0,28020.0,28300.0,22182.974609375,11103750
2014-05-15,28280.0,28380.0,28060.0,28200.0,22104.58203125,6806700
2014-05-16,28000.0,28740.0,27980.0,28560.0,22386.771484375,15856500
2014-05-19,28560.0,29000.0,28160.0,28960.0,22700.314453125,19281050
2014-05-20,28900.0,29080.0,28700.0,29020.0,22747.34375,16007300
2014-05-21,28700.0,29000.0,28700.0,28820.0,22590.5703125,10842500
2014-05-22,28820.0,28960.0,28520.0,28520.0,22355.41796875,9540000
2014-05-23,28100.0,28560.0,28100.0,28560.0,22386.771484375,8511650
2014-05-26,28400.0,28640.0,28300.0,28440.0,22292.705078125,3735600
2014-05-27,28340.0,28460.0,28060.0,28140.0,22057.556640625,4748400
2014-05-28,28380.0,28700.0,28180.0,28660.0,22465.154296875,9200950
2014-05-29,29000.0,29300.0,28800.0,29200.0,22888.435546875,12521500
2014-05-30,29400.0,29640.0,28860.0,28860.0,22621.923828125,15831050
2014-06-02,28860.0,29160.0,28780.0,29100.0,22810.052734375,7439450
2014-06-03,29680.0,29900.0,29300.0,29400.0,23045.212890625,17234250
2014-06-05,29320.0,29600.0,29000.0,29140.0,22841.40625,13507050
2014-06-09,29400.0,29460.0,28040.0,28180.0,22088.90234375,22269600
2014-06-10,28420.0,28760.0,28100.0,28720.0,22512.1875,9214100
2014-06-11,28240.0,28600.0,28240.0,28440.0,22292.705078125,8625750
2014-06-12,28600.0,28600.0,28020.0,28260.0,22151.6171875,12943150
2014-06-13,28040.0,28080.0,27260.0,27340.0,21430.4765625,18589050
2014-06-16,27600.0,27640.0,27240.0,27480.0,21540.21484375,15319950
2014-06-17,27200.0,27560.0,27020.0,27480.0,21540.21484375,13476750
2014-06-18,27460.0,27520.0,27120.0,27160.0,21289.3828125,11044350
2014-06-19,26900.0,26980.0,26400.0,26460.0,20740.68359375,22339700
2014-06-20,26600.0,26600.0,25920.0,26020.0,20395.7890625,23902650
2014-06-23,26420.0,26640.0,26320.0,26440.0,20725.009765625,12488250
2014-06-24,26800.0,27080.0,26640.0,26900.0,21085.576171875,11890850
2014-06-25,26600.0,26660.0,26360.0,26400.0,20693.654296875,10231900
2014-06-26,26180.0,26860.0,26140.0,26500.0,20772.037109375,12765300
2014-06-27,26140.0,26380.0,26120.0,26220.0,20560.326171875,8953050
2014-06-30,26200.0,26480.0,26180.0,26440.0,20732.8359375,8881050
2014-07-01,26160.0,26280.0,26020.0,26200.0,20544.642578125,8725400
2014-07-02,26340.0,26620.0,26120.0,26600.0,20858.291015625,11139250
2014-07-03,26720.0,26720.0,26320.0,26360.0,20670.099609375,8543050
2014-07-04,26440.0,26520.0,26060.0,26120.0,20481.90234375,5978850
2014-07-07,25820.0,26020.0,25800.0,25840.0,20262.345703125,9437050
2014-07-08,25880.0,26380.0,25740.0,25900.0,20309.38671875,12073200
2014-07-09,25740.0,26160.0,25660.0,26160.0,20513.271484375,11829900
2014-07-10,26160.0,26220.0,26040.0,26120.0,20481.90234375,8960200
2014-07-11,26000.0,26040.0,25640.0,25680.0,20136.87890625,10779600
2014-07-14,25960.0,26000.0,25720.0,25720.0,20168.25,7082150
2014-07-15,26000.0,26460.0,25940.0,26400.0,20701.46875,11976050
2014-07-16,26260.0,26460.0,26220.0,26420.0,20717.150390625,9114200
2014-07-17,26520.0,26700.0,26400.0,26600.0,20858.291015625,10922700
2014-07-18,26300.0,26860.0,26280.0,26860.0,21062.17578125,9742650
2014-07-21,26980.0,27200.0,26860.0,27060.0,21218.998046875,8059950
2014-07-22,26960.0,27160.0,26900.0,26960.0,21140.591796875,6300950
2014-07-23,27080.0,27140.0,26700.0,26760.0,20983.76171875,6417300
2014-07-24,27000.0,27160.0,26620.0,27100.0,21250.369140625,8051700
2014-07-25,26920.0,27100.0,26700.0,27100.0,21250.369140625,8790150
2014-07-28,27100.0,27340.0,26880.0,27160.0,21297.419921875,8992550
2014-07-29,27100.0,27760.0,27060.0,27720.0,21736.537109375,12809300
2014-07-30,27760.0,28160.0,27480.0,27900.0,21877.69140625,17359450
2014-07-31,27480.0,27700.0,26720.0,26860.0,21062.17578125,24351350
2014-08-01,26100.0,26560.0,25840.0,25840.0,20262.345703125,28231050
2014-08-04,26000.0,26340.0,25820.0,26340.0,20654.421875,12066750
2014-08-05,26020.0,26420.0,26000.0,26320.0,20638.734375,8626450
2014-08-06,26120.0,26320.0,25900.0,26000.0,20387.806640625,10830100
2014-08-07,26000.0,26040.0,25700.0,25800.0,20230.978515625,9527250
2014-08-08,25680.0,25700.0,24960.0,25000.0,19603.666015625,20621450
2014-08-11,25500.0,25640.0,25140.0,25400.0,19917.3203125,18619250
2014-08-12,25400.0,25880.0,25240.0,25320.0,19854.59375,8995700
2014-08-13,25500.0,25500.0,24960.0,25280.0,19823.220703125,12845000
2014-08-14,25480.0,25640.0,25080.0,25220.0,19776.17578125,10447350
2014-08-18,25580.0,25600.0,25000.0,25000.0,19603.666015625,10518950
2014-08-19,25280.0,25460.0,25060.0,25080.0,19666.39453125,10044400
2014-08-20,25280.0,25420.0,25020.0,25220.0,19776.17578125,9430600
2014-08-21,25100.0,25220.0,24620.0,24700.0,19368.41796875,17105400
2014-08-22,24900.0,24940.0,24700.0,24940.0,19556.611328125,8407650
2014-08-25,24620.0,24620.0,24420.0,24560.0,19258.638671875,11577200
2014-08-26,24700.0,24700.0,24420.0,24440.0,19164.537109375,10719450
2014-08-27,24460.0,24740.0,24440.0,24600.0,19290.0,12171000
2014-08-28,25160.0,25160.0,24720.0,24840.0,19478.19921875,10311850
2014-08-29,24760.0,24760.0,24560.0,24680.0,19352.732421875,14558250
2014-09-01,24720.0,24740.0,24480.0,24520.0,19227.271484375,5664050
2014-09-02,24420.0,24500.0,23880.0,23880.0,18725.419921875,15899600
2014-09-03,24000.0,24000.0,23600.0,23780.0,18647.005859375,21238750
2014-09-04,24200.0,24320.0,24040.0,24200.0,18976.34765625,12099950
2014-09-05,24300.0,24320.0,23900.0,24020.0,18835.19921875,10770400
2014-09-11,24000.0,24140.0,23840.0,23840.0,18694.05078125,23309200
2014-09-12,24000.0,24160.0,24000.0,24020.0,18835.19921875,10872350
2014-09-15,24140.0,24160.0,23920.0,24000.0,18819.517578125,7161500
2014-09-16,24160.0,24300.0,24020.0,24120.0,18913.615234375,7092400
2014-09-17,24140.0,24520.0,24140.0,24520.0,19227.271484375,7545750
2014-09-18,24600.0,24600.0,24080.0,24200.0,18976.34765625,9476750
2014-09-19,24460.0,24460.0,24120.0,24200.0,18976.34765625,13435050
2014-09-22,24080.0,24080.0,23600.0,23760.0,18631.318359375,16022100
2014-09-23,23560.0,23700.0,23220.0,23220.0,18207.876953125,19541400
2014-09-24,23040.0,23220.0,22820.0,23000.0,18035.365234375,15789200
2014-09-25,23240.0,23320.0,22940.0,23120.0,18129.46484375,19414500
2014-09-26,23040.0,23700.0,22960.0,23700.0,18584.265625,12413550
2014-09-29,23860.0,24000.0,23400.0,23900.0,18741.091796875,9401000
2014-09-30,23700.0,23760.0,23300.0,23680.0,18568.580078125,12379300
2014-10-01,23480.0,23660.0,23120.0,23120.0,18129.46484375,11929800
2014-10-02,23300.0,23300.0,22820.0,22820.0,17894.220703125,12732750
2014-10-06,22900.0,23120.0,22760.0,23020.0,18051.052734375,21252900
2014-10-07,23240.0,23720.0,23240.0,23240.0,18223.560546875,10149150
2014-10-08,22840.0,23020.0,22480.0,22600.0,17721.712890625,14720550
2014-10-10,22000.0,22280.0,21980.0,22100.0,17329.634765625,21837450
2014-10-13,21640.0,22540.0,21560.0,22160.0,17376.685546875,11344750
2014-10-14,22540.0,22920.0,22400.0,22540.0,17674.6640625,16572550
2014-10-15,22560.0,22900.0,22400.0,22500.0,17643.296875,14143600
2014-10-16,22320.0,22420.0,22080.0,22300.0,17486.466796875,15148300
2014-10-17,22120.0,22300.0,21740.0,21780.0,17078.708984375,16281750
2014-10-20,22300.0,22340.0,22020.0,22120.0,17345.322265625,9476750
2014-10-21,21880.0,22000.0,21620.0,21660.0,16984.615234375,11766050
2014-10-22,21940.0,22080.0,21800.0,22080.0,17313.94921875,11127700
2014-10-23,22260.0,22260.0,21800.0,21880.0,17157.1328125,8505900
2014-10-24,22060.0,22240.0,21840.0,22240.0,17439.4140625,8378450
2014-10-27,22020.0,22220.0,21740.0,21900.0,17172.806640625,8388600
2014-10-28,21800.0,22000.0,21720.0,21820.0,17110.0703125,6243850
2014-10-29,22000.0,22600.0,21800.0,22600.0,17721.712890625,13726100
2014-10-30,22580.0,23660.0,22300.0,23620.0,18521.5390625,24566950
2014-10-31,23960.0,25000.0,23700.0,24880.0,19509.56640625,38623150
2014-11-03,25000.0,25040.0,24320.0,24700.0,19368.41796875,13475800
2014-11-04,24380.0,24840.0,24100.0,24340.0,19086.12890625,13000300
2014-11-05,24300.0,24500.0,23880.0,24040.0,18850.873046875,10162150
2014-11-06,23960.0,24200.0,23860.0,24080.0,18882.24609375,8570150
2014-11-07,24360.0,24360.0,23900.0,24120.0,18913.615234375,6030200
2014-11-10,24520.0,25380.0,24440.0,25360.0,19885.955078125,19202900
2014-11-11,25100.0,25220.0,24540.0,24620.0,19305.68359375,12141400
2014-11-12,24620.0,24680.0,24380.0,24600.0,19290.0,9079600
2014-11-13,24560.0,24640.0,23980.0,24000.0,18819.517578125,11547150
2014-11-14,24020.0,24020.0,23600.0,23880.0,18725.419921875,10621750
2014-11-17,23800.0,24400.0,23640.0,24100.0,18897.9296875,9693950
2014-11-18,24400.0,24540.0,24300.0,24400.0,19133.171875,10754700
2014-11-19,24760.0,24760.0,24240.0,24360.0,19101.806640625,12502750
2014-11-20,24120.0,24400.0,24120.0,24200.0,18976.34765625,10024150
2014-11-21,24380.0,24520.0,24340.0,24460.0,19180.220703125,12336350
2014-11-24,24940.0,24960.0,24200.0,24400.0,19133.171875,10284300
2014-11-25,24480.0,24480.0,23800.0,23800.0,18662.6875,17811050
2014-11-26,23800.0,24220.0,23640.0,24020.0,18835.19921875,12287900
2014-11-27,25460.0,26020.0,25280.0,25280.0,19823.220703125,44377800
2014-11-28,25900.0,25920.0,25480.0,25740.0,20183.931640625,9844550
2014-12-01,25880.0,25960.0,25740.0,25900.0,20309.38671875,12866850
2014-12-02,25900.0,25900.0,25320.0,25900.0,20309.38671875,9222700
